listing_id,listing_name,listing_type,room_type,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,checkin_time,checkout_time,guest_favorite,exact_location,cleaning_fee,extra_guest_fee,single_fee_structure,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue_native,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar_native,ttm_adjusted_revpar_native,ttm_avg_min_nights,ttm_avg_length_of_stay,ttm_reserved_days,ttm_blocked_days,ttm_available_days,amenities_count,center_mark
22440323,Little Sweet Homestay in Nghia Tan,Private room in home,private_room,True,21.0449,105.7922,2.0,1.0,1.0,0.0,False,"Hair dryer,Hot water,Washer,Dryer,Hangers,Extra pillows and blankets,Iron,TV,Air conditioning,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Patio or balcony",False,False,1,Firm,12:00 PM,11:00 AM,True,False,2,0.0,True,29.0,4.9,4.8,5.0,4.7,4.9,4.7,4.7,15977218.0,328370.2,0.145,0.148,43345.4,44069.9,1.0,13.3,53,6,312,17,6.68
22441935,*Entire House:  Super location in OLD QUARTER *,Entire home,entire_home,False,21.0304,105.8562,10.0,3.0,4.0,3.0,False,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Drying rack for clothing,Ethernet connection,TV,Window guards,Air conditioning,Heating,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Hot water kettle,Rice maker,Dining table,Private entrance,Patio or balcony,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,11:00 AM,False,True,7,0.0,True,381.0,4.76,4.8,4.9,4.7,4.9,4.8,4.8,395578950.0,1367804.4,0.767,0.767,1044852.5,1044852.5,1.0,2.6,280,0,85,32,0.34
22595901,Single Homestay in Nghia Tan Cau Giay Hanoi,Private room in home,private_room,True,21.0448,105.7925,2.0,1.0,1.0,0.0,False,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Extra pillows and blankets,Iron,Drying rack for clothing,Safe,Clothing storage,Piano,Books and reading material,High chair,Children’s dinnerware,Air conditioning,Ceiling fan,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Hot water kettle,Wine glasses,Rice maker,Dining table,Coffee,Lake access,Private entrance,Free street parking,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,12:00 PM,True,False,2,0.0,True,40.0,4.95,5.0,5.0,4.9,4.9,5.0,5.0,20088616.0,340062.1,0.175,0.189,54181.8,58509.9,1.0,10.7,64,27,301,40,6.65
22783663,Private cozy room a walk away from the Opera House,Private room in home,private_room,False,21.0178,105.854,2.0,1.0,1.0,0.0,False,"Hot water,Washer,Hangers,Extra pillows and blankets,Iron,TV,Window guards,Air conditioning,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Stove,Free parking on premises,Luggage dropoff allowed,Long term stays allowed",True,False,2,Firm,2:00 PM,12:00 PM,False,False,1,5.0,False,18.0,4.72,4.9,4.8,4.9,4.9,4.9,4.8,11709687.0,314753.4,0.104,0.128,31653.6,39032.3,2.0,5.4,38,69,327,17,1.14
22801595,[25%off] Big room in Central Hanoi*Netflix*Balcony,Private room in rental unit,private_room,True,21.028,105.8482,4.0,1.0,2.0,0.0,False,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,TV,Books and reading material,Air conditioning,Heating,Exterior security cameras on property,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Hot water kettle,Dining table,Lake access,Private entrance,Pets allowed,Luggage dropoff allowed,Smoking allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Strict,2:00 PM,12:00 PM,True,False,0,0.0,True,200.0,4.76,4.9,4.9,4.7,4.9,4.9,4.9,121052064.0,686254.9,0.49,0.501,331649.5,339081.4,1.0,3.4,179,8,186,39,0.61
22850299,[25%off] Retreat room in Old Quarter with Terrace,Private room in rental unit,private_room,False,21.028,105.8479,2.0,1.0,1.0,0.0,False,"Hair dryer,Shampoo,Hot water,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Heating,Exterior security cameras on property,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Hot water kettle,Dining table,Lake access,Private entrance,Patio or balcony,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed",False,False,1,Strict,3:00 PM,12:00 PM,True,False,0,0.0,True,239.0,4.84,4.9,4.9,4.7,4.9,4.9,4.8,111840444.0,857355.2,0.37,0.37,306412.2,306412.2,1.0,3.2,135,0,230,29,0.64
22864234,30m2 studio with balcony in central Ba Dinh,Entire rental unit,entire_home,True,21.0377,105.8297,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Conditioner,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Air conditioning,Ceiling fan,Heating,Exterior security cameras on property,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Hot water kettle,Rice maker,Dining table,Lake access,Private entrance,Laundromat nearby,Patio or balcony,Free parking on premises,Luggage dropoff allowed,Long term stays allowed",True,False,3,Moderate,1:00 PM,12:00 PM,False,True,0,0.0,False,7.0,4.57,5.0,5.0,4.9,5.0,4.9,4.7,17746672.0,521927.4,0.093,0.105,48621.0,54773.7,3.0,11.3,34,41,331,44,2.74
22916238,[20%off] Room @ Central Hanoi*Private bath*SmartTV,Private room in rental unit,private_room,True,21.0288,105.8482,2.0,1.0,1.0,0.0,False,"Hair dryer,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,Air conditioning,Heating,Exterior security cameras on property,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Lake access,Private entrance,Luggage dropoff allowed,Long term stays allowed",False,False,1,Strict,3:00 PM,11:00 AM,False,False,0,0.0,True,150.0,4.81,4.9,4.9,4.8,5.0,5.0,4.8,14259788.0,497545.6,0.079,0.079,39067.9,39067.9,1.0,5.8,29,0,336,26,0.61
23005724,Tiny&Tom Home® A Cozy & Charming Homestay,Entire townhouse,entire_home,False,21.0378,105.8093,12.0,6.0,11.0,3.5,False,"Air conditioning,Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Heating,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Lake access,Patio or balcony,BBQ grill",False,False,1,Moderate,2:00 PM,12:00 PM,False,True,5,0.0,False,20.0,4.6,4.6,4.8,4.4,4.8,4.7,4.6,89982360.0,2064182.5,0.126,0.126,245101.2,245101.2,1.0,1.8,46,0,319,26,4.77
23194096,The Deluxe double - The Cosy Inn Hanoi,Room in hotel,private_room,False,21.0348,105.8526,2.0,1.0,2.0,1.5,False,"Wifi,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Sound system,Climbing wall,Books and reading material,Movie theater,Children’s books and toys,High chair,Children’s dinnerware,Baby monitor,Window guards,Outlet covers,Babysitter recommendations,Children's playroom,Outdoor playground,Air conditioning,Air conditioning,Indoor fireplace,Ceiling fan,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Rice maker,Trash compactor,Dining table,Coffee,Bread maker,Private entrance,Laundromat nearby,Resort access,Outdoor furniture,Outdoor dining area,Outdoor kitchen,Bikes,Sun loungers,Free parking on premises,Elevator,EV charger,Paid parking off premises,Luggage dropoff allowed,Breakfast,Long term stays allowed,Cleaning before checkout",True,False,1,Moderate,2:00 PM,12:00 PM,True,True,0,5.0,False,9.0,5.0,4.8,4.8,4.9,5.0,4.9,5.0,26307740.0,1041715.7,0.071,0.093,72076.0,93621.9,1.0,1.9,26,84,339,82,0.76
23234865,Tonkin Homestay - the SUNNY room,Private room in home,private_room,False,21.0139,105.8498,2.0,1.0,1.0,0.0,False,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Washer,Dryer,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",False,False,1,Flexible,3:00 PM,11:00 AM,False,False,0,0.0,True,20.0,4.75,4.8,4.9,4.8,4.8,4.9,4.8,13375058.0,624373.7,0.058,0.058,36644.0,36644.0,1.0,3.0,21,0,344,26,1.64
23268004,Private Panoramic window balcony Truc Bach Lake,Private room in serviced apartment,private_room,False,21.0465,105.8414,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Body soap,Hot water,Essentials,Hangers,Iron,Air conditioning,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Stove,Lake access,Private entrance,Patio or balcony,Free street parking,Paid parking off premises,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,2,Flexible,1:00 PM,11:00 AM,False,True,3,4.0,True,78.0,4.71,4.7,4.7,4.8,4.8,4.8,4.8,45017232.0,351825.2,0.342,0.414,121410.0,146737.2,2.0,11.4,125,63,240,25,2.43
23439149,Hanoi Zodi Apartment 8b - near VINCOM CENTER,Entire rental unit,entire_home,False,21.0133,105.8503,4.0,1.0,2.0,0.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,High chair,Air conditioning,Indoor fireplace,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Cooking basics,Free parking on premises,Elevator,Paid parking off premises,Pets allowed,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,3,Strict,2:00 PM,12:00 PM,False,True,12,0.0,True,38.0,4.55,4.7,5.0,4.6,4.9,4.9,4.8,95030529.0,3251832.2,0.129,0.159,255224.6,314719.5,2.8,6.7,47,69,318,25,1.69
23587101,Wind Chimes Hideaway - Apartment in Center Hanoi,Entire rental unit,entire_home,False,21.0233,105.8554,4.0,2.0,2.0,1.0,False,"Hair dryer,Cleaning products,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Ethernet connection,TV,Sound system,Exercise equipment,Books and reading material,Air conditioning,Ceiling fan,Portable fans,Heating,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Hot water kettle,Coffee maker,Toaster,Rice maker,Trash compactor,Dining table,Lake access,Private entrance,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,1:00 PM,11:00 AM,False,True,5,0.0,True,261.0,4.72,4.8,4.9,4.6,4.9,4.8,4.8,100833368.0,656027.2,0.403,0.403,266987.8,266987.8,1.0,3.9,147,0,218,42,0.55
23792456,Tropical Paradise - 3BR House French Quarter,Entire home,entire_home,True,21.0225,105.848,7.0,3.0,3.0,3.0,False,"Bathtub,Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Crib,High chair,Air conditioning,Heating,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Lake access,Patio or balcony,Backyard,Free parking on premises,Hot tub,Pets allowed,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,11:00 AM,False,True,18,0.0,True,277.0,4.53,4.6,4.8,4.4,4.9,4.8,4.6,183425585.0,1358393.9,0.337,0.672,455055.5,907624.4,1.0,3.1,123,182,242,34,0.88
24026195,2 bedrooms - house beside the Old Quarters.,Entire home,entire_home,True,21.035,105.8456,4.0,2.0,2.0,2.0,False,"Hair dryer,Cleaning products,Shampoo,Conditioner,Outdoor shower,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Drying rack for clothing,Mosquito net,Clothing storage,Ethernet connection,TV,Air conditioning,Heating,Exterior security cameras on property,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Oven,Hot water kettle,Coffee maker,Toaster,Trash compactor,Barbecue utensils,Dining table,Coffee,Private entrance,Laundromat nearby,Patio or balcony,Outdoor furniture,Free parking on premises,Luggage dropoff allowed,Long term stays allowed",False,False,4,Firm,3:00 PM,12:00 PM,False,False,0,0.0,True,84.0,4.68,4.7,4.8,4.6,4.9,4.8,4.8,70440229.0,583095.7,0.326,0.436,192986.9,258022.8,4.0,5.2,119,92,246,46,1.17
24218923,Ba Dinh Studio apt with city view,Entire rental unit,entire_home,False,21.0297,105.8095,2.0,1.0,1.0,1.5,False,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Safe,Clothing storage,TV,Window guards,Baby safety gates,Air conditioning,Indoor fireplace,Heating,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Hot water kettle,Rice maker,Waterfront,Lake access,Private entrance,Patio or balcony,Backyard,Free parking on premises,Free street parking,EV charger,Paid parking on premises,Single level home,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Firm,2:00 PM,11:00 AM,False,False,0,0.0,False,28.0,4.75,4.6,4.6,4.6,4.8,4.6,4.7,4866023.0,370361.0,0.036,0.065,13331.6,24330.1,1.0,13.0,13,165,352,50,4.63
24344659,"[SAZI] Opera House, Hoan Kiem lake, Large Balcony",Entire home,entire_home,False,21.0245,105.8574,3.0,1.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Essentials,Hangers,Iron,TV,Air conditioning,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Lake access,Patio or balcony,Paid parking on premises,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,11:00 AM,False,False,0,0.0,True,173.0,4.65,4.8,4.7,4.5,4.9,4.8,4.7,54671187.0,891717.8,0.162,0.162,149784.1,149784.1,1.0,2.2,59,0,306,24,0.53
24358564,3BED ROOM PRIVATE HOUSE♥ City Center☆Quiet- Family,Entire home,entire_home,False,21.0227,105.8538,6.0,3.0,3.0,3.0,False,"Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,High chair,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Coffee maker,Lake access,Free parking on premises,Free street parking,Pets allowed,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,2,Flexible,1:00 PM,11:00 AM,False,False,11,0.0,True,205.0,4.55,4.6,4.8,4.5,4.8,4.7,4.6,243925608.0,1199128.0,0.545,0.575,632215.6,666932.7,2.0,4.1,199,19,166,31,0.6
24380815,"[SAZI] Opera House, Hoan Kiem Lake, 2 units, City View",Entire rental unit,entire_home,False,21.0251,105.8562,12.0,3.0,5.0,2.0,False,"Bathtub,Hair dryer,Shampoo,Hot water,Shower gel,Essentials,Hangers,Room-darkening shades,Iron,TV,Crib,Air conditioning,Indoor fireplace,Heating,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Wine glasses,Dining table,Lake access,Private entrance,Patio or balcony,Backyard,BBQ grill,Hot tub,Elevator,Paid parking off premises,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Moderate,3:00 PM,11:00 AM,False,False,0,0.0,True,102.0,4.37,4.4,4.6,4.1,4.8,4.7,4.4,329796519.0,2998318.7,0.304,0.304,903552.1,903552.1,1.0,2.9,111,0,254,41,0.4
24398643,"[SAZI] Opera House, Hoan Kiem lake, small Balcony",Entire rental unit,entire_home,False,21.0259,105.8579,3.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Hot water,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Lake access,Patio or balcony,Elevator,Paid parking on premises,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,11:00 AM,False,False,0,0.0,True,92.0,4.59,4.6,4.7,4.6,4.8,4.8,4.6,14754193.0,896993.4,0.044,0.044,40422.4,40422.4,1.0,2.3,16,0,349,27,0.47
24399403,"[SAZI] HoanKiem lake, OperaHouse, Tub, Garden view",Entire rental unit,entire_home,False,21.024,105.8565,2.0,1.0,2.0,1.0,False,"Bathtub,Hair dryer,Shampoo,Hot water,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Refrigerator,Dishes and silverware,Private entrance,Paid parking off premises,Paid parking on premises,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,11:00 AM,False,False,0,0.0,True,174.0,4.71,4.8,4.8,4.6,4.9,4.8,4.8,8170753.0,725108.9,0.033,0.033,22385.6,22385.6,1.0,1.2,12,0,353,22,0.52
24464203,Old Quarter - La Place 1980s 4bedroom/Washer-Dryer,Entire rental unit,entire_home,True,21.0351,105.8439,6.0,4.0,4.0,1.0,False,"Hair dryer,Cleaning products,Shampoo,Bidet,Hot water,Shower gel,Washer,Dryer,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,TV,Children’s books and toys,Air conditioning,Ceiling fan,Portable fans,Heating,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Hot water kettle,Rice maker,Coffee,Private entrance,Free parking on premises,Pets allowed,Luggage dropoff allowed,Long term stays allowed",False,False,2,Moderate,2:00 PM,11:00 AM,True,False,14,0.0,True,219.0,4.78,4.7,4.9,4.6,5.0,4.9,4.8,214885611.0,761824.2,0.679,0.679,524850.3,524850.3,2.0,3.4,248,0,117,37,1.31
24582727,Stylish 35sqm 1BR Flat in Old Quarter Hanoi.,Entire rental unit,entire_home,False,21.0428,105.8468,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Air conditioning,Heating,Exterior security cameras on property,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Patio or balcony,Free parking on premises,Free street parking,Pets allowed,Luggage dropoff allowed,Long term stays allowed",False,False,1,Flexible,3:00 PM,11:00 AM,False,False,15,0.0,True,169.0,4.6,4.6,4.8,4.5,4.8,4.7,4.5,22820865.0,886513.5,0.063,0.063,58245.4,58245.4,1.0,5.8,23,0,342,27,1.8
24592030,⭐️OLD QUARTER 2BR-Duplex/Netflix/Washer&Dryer⭐️,Entire loft,entire_home,False,21.0418,105.8479,3.0,2.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Heating,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Patio or balcony,Backyard,Free parking on premises,Free street parking,Pets allowed,Luggage dropoff allowed,Long term stays allowed",True,False,1,Firm,3:00 PM,12:00 PM,False,True,15,0.0,False,186.0,4.53,4.6,4.8,4.4,4.9,4.7,4.6,52199143.0,903837.4,0.159,0.159,135525.7,135525.7,1.0,7.3,58,0,307,27,1.65
24610985,Hearty Hanoi Homestay - Cozy Single Bedroom,Private room in home,private_room,True,21.032,105.8411,2.0,1.0,1.0,0.0,False,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Air conditioning,Exterior security cameras on property,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Hot water kettle,Dining table,Luggage dropoff allowed,Long term stays allowed",False,False,2,Flexible,2:00 PM,11:00 AM,True,True,0,0.0,True,116.0,4.92,4.9,4.9,4.9,5.0,4.8,5.0,32292694.0,547806.3,0.151,0.151,88473.1,88473.1,2.0,6.9,55,0,310,34,1.41
